Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	sound.id	marker	row	old.selec
664.373448853812	664.428369488733	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	27.508142731363	576	Spectrogram 1	1	629.7	6800.3	JG13_Lp027.WAV_4	end_marker	576	24
665.428369488733	665.48174817354	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	28.5630633662836	577	Spectrogram 1	1	377.8	6800.3	JG13_Lp027.WAV_5	end_marker	577	25
666.48174817354	666.533584908234	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	29.6164420510909	578	Spectrogram 1	1	566.7	8626.3	JG13_Lp027.WAV_6	end_marker	578	26
667.533584908234	667.588505543154	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	30.6682787857847	579	Spectrogram 1	1	440.8	8374.5	JG13_Lp027.WAV_7	end_marker	579	27
668.588505543154	668.648074704152	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	31.7231994207054	580	Spectrogram 1	1	629.7	7933.7	JG13_Lp027.WAV_8	end_marker	580	28
669.648074704152	669.718800327735	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	32.7827685817031	581	Spectrogram 1	1	1037.5	6640	JG13_Lp028.WAV_1	end_marker	581	29
670.718800327735	670.785466994401	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	33.8534942052859	582	Spectrogram 1	1	913	6557	JG13_Lp028.WAV_2	end_marker	582	30
671.785466994401	671.860228899163	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	34.9201608719525	583	Spectrogram 1	1	539.5	6557	JG13_Lp028.WAV_3	end_marker	583	31
672.860228899163	672.92689556583	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	35.9949227767144	584	Spectrogram 1	1	498	6557	JG13_Lp028.WAV_4	end_marker	584	32
673.92689556583	673.997621189413	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	37.0615894433811	585	Spectrogram 1	1	539.5	5768.5	JG13_Lp028.WAV_5	end_marker	585	33
674.997621189413	675.066283320932	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	38.1323150669639	586	Spectrogram 1	1	410.2	5640.7	JG13_Lp030.WAV_1	end_marker	586	34
676.066283320932	676.133154069231	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	39.2009771984831	587	Spectrogram 1	1	648.5	8680.3	JG13_Lp034.WAV_1	end_marker	587	35
677.133154069231	677.200977198483	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	40.2678479467825	588	Spectrogram 1	1	698.4	5188.2	JG13_Lp034.WAV_2	end_marker	588	36
678.200977198483	678.262110985331	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	41.3356710760342	589	Spectrogram 1	1	548.8	5238.1	JG13_Lp034.WAV_3	end_marker	589	37
679.262110985331	679.321340010274	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	42.3968048628822	590	Spectrogram 1	1	848.1	8580.5	JG13_Lp034.WAV_4	end_marker	590	38
680.321340010274	680.388210758574	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	43.4560338878255	591	Spectrogram 1	1	748.3	4988.7	JG13_Lp034.WAV_5	end_marker	591	39
681.388210758574	681.464627992134	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	44.5229046361249	592	Spectrogram 1	1	498.9	6684.8	JG13_Lp034.WAV_6	end_marker	592	40
682.464627992134	682.543358150864	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	45.599321869685	593	Spectrogram 1	1	698.4	7882.1	JG13_Lp039.WAV_1	end_marker	593	41
683.543358150864	683.618278785785	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	46.6780520284151	594	Spectrogram 1	1	548.8	7981.9	JG13_Lp039.WAV_2	end_marker	594	42
684.618278785785	684.688120055626	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	47.7529726633357	595	Spectrogram 1	1	449	7532.9	JG13_Lp039.WAV_3	end_marker	595	43
685.688120055626	685.750954522746	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	48.822813933177	596	Spectrogram 1	1	848.1	9478.5	JG13_Lp042.WAV_1	end_marker	596	44
686.750954522746	686.813788989866	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	49.8856484002972	597	Spectrogram 1	1	748.3	6734.7	JG13_Lp042.WAV_2	end_marker	597	45
687.813788989866	688.813788989866	PB_Lpa_0032_T5_Apan_F_2m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0032_T5_Apan_F_2m.wav	50.9484828674174	598	Spectrogram 1	1	1172.32545392787	2648.15842700099	end_marker	end_marker	598	46
692.321297277659	693.321297277659	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	2.32292993071997	599	Spectrogram 1	1	1172.32545392787	2648.15842700099	start_marker	end_marker	599	1
694.321297277659	694.394585259518	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	4.32292993071997	600	Spectrogram 1	1	495.8	4517.7	JG13_Lp007.WAV_1	end_marker	600	2
695.394585259518	695.470594329813	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	5.39621791257938	601	Spectrogram 1	1	743.8	4820.8	JG13_Lp007.WAV_2	end_marker	601	3
696.470594329813	696.554743989677	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	6.47222698287417	602	Spectrogram 1	1	716.2	4572.8	JG13_Lp007.WAV_3	end_marker	602	4
697.554743989677	697.619891381967	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	7.55637664273811	603	Spectrogram 1	1	743.8	6005.3	JG13_Lp007.WAV_4	end_marker	603	5
698.619891381967	698.693179363827	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	8.62152403502836	604	Spectrogram 1	1	743.8	4407.5	JG13_Lp007.WAV_5	end_marker	604	6
699.693179363827	699.761047844552	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	9.69481201688777	605	Spectrogram 1	1	743.8	4710.6	JG13_Lp007.WAV_6	end_marker	605	7
700.761047844552	700.834335826412	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	10.7626804976134	606	Spectrogram 1	1	661.1	4765.7	JG13_Lp007.WAV_7	end_marker	606	8
701.834335826411	701.894063717568	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	11.8359684794728	607	Spectrogram 1	1	771.3	4793.2	JG13_Lp007.WAV_8	end_marker	607	9
702.894063717568	702.967351699427	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	12.8956963706293	608	Spectrogram 1	1	716.2	4738.1	JG13_Lp007.WAV_9	end_marker	608	10
703.967351699427	704.029778003282	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	13.9689843524887	609	Spectrogram 1	1	633.6	4627.9	JG13_Lp007.WAV_10	end_marker	609	11
705.029778003282	705.096399318475	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	15.0314106563436	610	Spectrogram 1	1	0	7034.4	JG13_Lp019.WAV_1	end_marker	610	12
706.096399318475	706.169301812806	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	16.0980319715363	611	Spectrogram 1	1	0	7469.5	JG13_Lp019.WAV_2	end_marker	611	13
707.169301812806	707.237170293532	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	17.1709344658674	612	Spectrogram 1	1	0	7904.6	JG13_Lp019.WAV_3	end_marker	612	14
708.237170293532	708.302544443192	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	18.238802946593	613	Spectrogram 1	1	0	8847.4	JG13_Lp019.WAV_4	end_marker	613	15
709.302544443192	709.362884579246	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	19.3041770962529	614	Spectrogram 1	1	0	7904.6	JG13_Lp019.WAV_5	end_marker	614	16
710.362884579246	710.419279137069	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	20.3645172323073	615	Spectrogram 1	1	0	4769	JG13_Lp023.WAV_1	end_marker	615	17
711.419279137069	711.481387980607	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	21.4209117901304	616	Spectrogram 1	1	564.1	4820.2	JG13_Lp023.WAV_2	end_marker	616	18
712.481387980607	712.546331291264	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	22.4830206336678	617	Spectrogram 1	1	512.8	3640.8	JG13_Lp023.WAV_3	end_marker	617	19
713.546331291264	713.614131744779	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	23.5479639443254	618	Spectrogram 1	1	564.1	4051	JG13_Lp023.WAV_4	end_marker	618	20
714.614131744779	714.665968479473	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	24.6157643978402	619	Spectrogram 1	1	503.7	5352.1	JG13_Lp027.WAV_1	end_marker	619	21
715.665968479473	715.720118139337	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	25.6676011325341	620	Spectrogram 1	1	629.7	5541	JG13_Lp027.WAV_2	end_marker	620	22
716.720118139337	716.773496824144	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	26.721750792398	621	Spectrogram 1	1	566.7	4911.3	JG13_Lp027.WAV_3	end_marker	621	23
717.773496824144	717.828417459065	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	27.7751294772053	622	Spectrogram 1	1	629.7	6800.3	JG13_Lp027.WAV_4	end_marker	622	24
718.828417459065	718.881796143872	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	28.8300501121259	623	Spectrogram 1	1	377.8	6800.3	JG13_Lp027.WAV_5	end_marker	623	25
719.881796143872	719.933632878566	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	29.8834287969332	624	Spectrogram 1	1	566.7	8626.3	JG13_Lp027.WAV_6	end_marker	624	26
720.933632878566	720.988553513486	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	30.935265531627	625	Spectrogram 1	1	440.8	8374.5	JG13_Lp027.WAV_7	end_marker	625	27
721.988553513486	722.048122674484	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	31.9901861665477	626	Spectrogram 1	1	629.7	7933.7	JG13_Lp027.WAV_8	end_marker	626	28
723.048122674484	723.118848298067	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	33.0497553275454	627	Spectrogram 1	1	1037.5	6640	JG13_Lp028.WAV_1	end_marker	627	29
724.118848298067	724.185514964733	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	34.1204809511282	628	Spectrogram 1	1	913	6557	JG13_Lp028.WAV_2	end_marker	628	30
725.185514964733	725.260276869495	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	35.1871476177948	629	Spectrogram 1	1	539.5	6557	JG13_Lp028.WAV_3	end_marker	629	31
726.260276869495	726.326943536162	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	36.2619095225567	630	Spectrogram 1	1	498	6557	JG13_Lp028.WAV_4	end_marker	630	32
727.326943536162	727.397669159745	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	37.3285761892234	631	Spectrogram 1	1	539.5	5768.5	JG13_Lp028.WAV_5	end_marker	631	33
728.397669159745	728.466331291264	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	38.3993018128062	632	Spectrogram 1	1	410.2	5640.7	JG13_Lp030.WAV_1	end_marker	632	34
729.466331291264	729.533202039564	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	39.4679639443254	633	Spectrogram 1	1	648.5	8680.3	JG13_Lp034.WAV_1	end_marker	633	35
730.533202039564	730.601025168815	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	40.5348346926248	634	Spectrogram 1	1	698.4	5188.2	JG13_Lp034.WAV_2	end_marker	634	36
731.601025168815	731.662158955663	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	41.6026578218765	635	Spectrogram 1	1	548.8	5238.1	JG13_Lp034.WAV_3	end_marker	635	37
732.662158955663	732.721387980607	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	42.6637916087245	636	Spectrogram 1	1	848.1	8580.5	JG13_Lp034.WAV_4	end_marker	636	38
733.721387980607	733.788258728906	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	43.7230206336678	637	Spectrogram 1	1	748.3	4988.7	JG13_Lp034.WAV_5	end_marker	637	39
734.788258728906	734.864675962466	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	44.7898913819672	638	Spectrogram 1	1	498.9	6684.8	JG13_Lp034.WAV_6	end_marker	638	40
735.864675962466	735.943406121196	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	45.8663086155273	639	Spectrogram 1	1	698.4	7882.1	JG13_Lp039.WAV_1	end_marker	639	41
736.943406121196	737.018326756117	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	46.9450387742574	640	Spectrogram 1	1	548.8	7981.9	JG13_Lp039.WAV_2	end_marker	640	42
738.018326756117	738.088168025958	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	48.019959409178	641	Spectrogram 1	1	449	7532.9	JG13_Lp039.WAV_3	end_marker	641	43
739.088168025958	739.151002493078	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	49.0898006790193	642	Spectrogram 1	1	848.1	9478.5	JG13_Lp042.WAV_1	end_marker	642	44
740.151002493078	740.213836960198	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	50.1526351461395	643	Spectrogram 1	1	748.3	6734.7	JG13_Lp042.WAV_2	end_marker	643	45
741.213836960198	742.213836960198	PB_Lpa_0034_T5_Apan_F_4m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0034_T5_Apan_F_4m.wav	51.2154696132597	644	Spectrogram 1	1	1172.32545392787	2648.15842700099	end_marker	end_marker	644	46
745.631169619003	746.631169619003	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	2.08178186390066	645	Spectrogram 1	1	1172.32545392787	2648.15842700099	start_marker	end_marker	645	1
747.631169619003	747.704457600862	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	4.08178186390066	646	Spectrogram 1	1	495.8	4517.7	JG13_Lp007.WAV_1	end_marker	646	2
748.704457600862	748.780466671157	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	5.15506984576007	647	Spectrogram 1	1	743.8	4820.8	JG13_Lp007.WAV_2	end_marker	647	3
749.780466671157	749.864616331021	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	6.23107891605486	648	Spectrogram 1	1	716.2	4572.8	JG13_Lp007.WAV_3	end_marker	648	4
750.864616331021	750.929763723311	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	7.3152285759188	649	Spectrogram 1	1	743.8	6005.3	JG13_Lp007.WAV_4	end_marker	649	5
751.929763723311	752.00305170517	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	8.38037596820905	650	Spectrogram 1	1	743.8	4407.5	JG13_Lp007.WAV_5	end_marker	650	6
753.00305170517	753.070920185896	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	9.45366395006846	651	Spectrogram 1	1	743.8	4710.6	JG13_Lp007.WAV_6	end_marker	651	7
754.070920185896	754.144208167756	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	10.5215324307941	652	Spectrogram 1	1	661.1	4765.7	JG13_Lp007.WAV_7	end_marker	652	8
755.144208167756	755.203936058912	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	11.5948204126535	653	Spectrogram 1	1	771.3	4793.2	JG13_Lp007.WAV_8	end_marker	653	9
756.203936058912	756.277224040771	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	12.65454830381	654	Spectrogram 1	1	716.2	4738.1	JG13_Lp007.WAV_9	end_marker	654	10
757.277224040771	757.339650344626	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	13.7278362856694	655	Spectrogram 1	1	633.6	4627.9	JG13_Lp007.WAV_10	end_marker	655	11
758.339650344626	758.406271659819	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	14.7902625895243	656	Spectrogram 1	1	0	7034.4	JG13_Lp019.WAV_1	end_marker	656	12
759.406271659819	759.47917415415	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	15.856883904717	657	Spectrogram 1	1	0	7469.5	JG13_Lp019.WAV_2	end_marker	657	13
760.47917415415	760.547042634876	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	16.9297863990481	658	Spectrogram 1	1	0	7904.6	JG13_Lp019.WAV_3	end_marker	658	14
761.547042634876	761.612416784536	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	17.9976548797737	659	Spectrogram 1	1	0	8847.4	JG13_Lp019.WAV_4	end_marker	659	15
762.612416784536	762.67275692059	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	19.0630290294336	660	Spectrogram 1	1	0	7904.6	JG13_Lp019.WAV_5	end_marker	660	16
763.67275692059	763.729151478413	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	20.123369165488	661	Spectrogram 1	1	0	4769	JG13_Lp023.WAV_1	end_marker	661	17
764.729151478413	764.791260321951	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	21.1797637233111	662	Spectrogram 1	1	564.1	4820.2	JG13_Lp023.WAV_2	end_marker	662	18
765.791260321951	765.856203632608	PB_Lpa_0036_T5_Apan_F_8m.wav	/home/marce/Dropbox/Projects/call_degradation_l_palavanensis/data/raw/recordings/PB_Lpa_0036_T5_Apan_F_8m.wav	22.2418725668485	663	Spectrogram 1	1	512.8	3640.8	JG13_Lp023.WAV_3	end_marker	663	19
