"sound.files","selec","start","end","bottom.freq","top.freq","sound.id","marker","sex","distance","site","transect","reference","blur.ratio","spectrum.blur.ratio","excess.attenuation","envelope.correlation","spectrum.correlation","signal.to.noise.ratio","tail.to.noise.ratio","tail.to.signal.ratio","cross.correlation"
"PB_Lpa_0078_T3_Apan_F_8m.wav_31",1,0.1,0.1747619047619,0.5395,6.557,"JG13_Lp028.WAV_3","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_31-1",0.227164415521538,0.477862690334985,15.1604299579186,0.754691161791502,0.447323332635207,3.89644049426725,0.237672017031297,-4.32827084814333,0.267044045175554
"PB_Lpa_0078_T3_Apan_F_8m.wav_32",1,0.1,0.166666666666698,0.498,6.557,"JG13_Lp028.WAV_4","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_32-1",0.137998767196262,0.491197745253537,13.981791197073,0.896288878363128,0.445171991525308,2.47686365740926,-1.03278644710714,-3.73029384736989,0.274346969224477
"PB_Lpa_0078_T3_Apan_F_8m.wav_33",1,0.1,0.170725623582803,0.5395,5.7685,"JG13_Lp028.WAV_5","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_33-1",0.233420358529108,0.481863958712732,14.5025697540328,0.704849913839392,0.0143962566570585,2.68887630090183,3.70973492886883,0.939332163137351,0.21111263891718
"PB_Lpa_0078_T3_Apan_F_8m.wav_34",1,0.1,0.168662131519197,0.4102,5.6407,"JG13_Lp030.WAV_1","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_34-1",0.275053789336019,0.524798642362087,14.1295185741875,0.495626703909153,0.441401198636725,4.8404797308107,3.55349284790417,-1.94532190229543,0.251087778180096
"PB_Lpa_0078_T3_Apan_F_8m.wav_35",1,0.1,0.166870748299401,0.6485,8.6803,"JG13_Lp034.WAV_1","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_35-1",0.218440673275445,0.479704090160306,18.4747170943993,0.616197476629569,0.674288885302536,4.70048629978592,1.33224059487891,-4.13416116679042,0.255035192500586
"PB_Lpa_0078_T3_Apan_F_8m.wav_36",1,0.1,0.1678231292517,0.6984,5.1882,"JG13_Lp034.WAV_2","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_36-1",0.232154744102782,0.362073155448867,13.5821941503829,0.610939693021432,0.563912998181234,6.01433259807261,1.93049948553204,-5.14184185927024,0.443844799807375
"PB_Lpa_0078_T3_Apan_F_8m.wav_37",1,0.1,0.161133786848004,0.5488,5.2381,"JG13_Lp034.WAV_3","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_37-1",0.196559904191063,0.350292476531005,15.0361002796241,0.790156452278859,0.528592539241667,6.58492801572199,1.14915144568859,-6.45873250291013,0.240087974862759
"PB_Lpa_0078_T3_Apan_F_8m.wav_38",1,0.1,0.159229024943299,0.8481,8.5805,"JG13_Lp034.WAV_4","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_38-1",0.169015207332481,0.515954204633459,15.1479466142274,0.738664740614595,0.729164572559092,4.76826315174883,1.71875059615206,-3.73051860382954,0.178723143699243
"PB_Lpa_0078_T3_Apan_F_8m.wav_39",1,0.1,0.166870748299401,0.7483,4.9887,"JG13_Lp034.WAV_5","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_39-1",0.229599395290135,0.377756496542026,11.5009511463126,0.736222410597087,0.0757876018781856,6.73009252248109,2.66152130926431,-5.1622209701179,0.147622819734114
"PB_Lpa_0078_T3_Apan_F_8m.wav_40",1,0.1,0.1764172335601,0.4989,6.6848,"JG13_Lp034.WAV_6","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_40-1",0.24358575179936,0.394701786754315,15.8986726309458,0.66099800933992,0.607359454972668,5.60387690189125,1.57026855583295,-4.90207193487061,0.227386966516129
"PB_Lpa_0078_T3_Apan_F_8m.wav_41",1,0.1,0.178730158730096,0.6984,7.8821,"JG13_Lp039.WAV_1","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_41-1",0.154242443231667,0.507280965140686,15.8020608037509,0.809048235051563,0.477242356749602,5.13658843143713,3.29336560362692,-2.6180352202165,0.15091469421656
"PB_Lpa_0078_T3_Apan_F_8m.wav_42",1,0.1,0.174920634920701,0.5488,7.9819,"JG13_Lp039.WAV_2","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_42-1",0.139145097932061,0.492753034967768,15.7403034102578,0.839637481799344,0.624769928733473,6.41047705501906,2.36440474566652,-5.00889606435527,0.143478280125309
"PB_Lpa_0078_T3_Apan_F_8m.wav_43",1,0.1,0.169841269841298,0.449,7.5329,"JG13_Lp039.WAV_3","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_43-1",0.208130635622652,0.469413759558322,13.7693991799817,0.544343393024362,0.449820717935707,4.17790638674508,1.61045831029981,-3.1690788810391,0.185027403912523
"PB_Lpa_0078_T3_Apan_F_8m.wav_44",1,0.1,0.162834467120204,0.8481,9.4785,"JG13_Lp042.WAV_1","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_44-1",0.144690777546041,0.523325324172357,15.8389021136739,0.826220348635882,0.636068403828435,3.41519987521923,-0.922366192458439,-4.81560978356955,0.244909090589894
"PB_Lpa_0078_T3_Apan_F_8m.wav_45",1,0.1,0.162834467120197,0.7483,6.7347,"JG13_Lp042.WAV_2","end_marker","females",8,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_45-1",0.192586272454509,0.364905208284038,15.5535560143947,0.762031452727902,0.455751282075144,2.93588702090087,1.15360725289251,-2.32385666701387,0.183138480233744
"PB_Lpa_0080_T3_Apan_F_16m.wav_2",1,0.1,0.17328798185941,0.4958,4.5177,"JG13_Lp007.WAV_1","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_2-1",0.197391581657827,0.25056896152114,18.0364396847812,0.655920294324718,0.599362429390115,7.9874077494043,6.81929427039342,-2.36013606905977,0.416140197678004
"PB_Lpa_0080_T3_Apan_F_16m.wav_3",1,0.1,0.17600907029478,0.7438,4.8208,"JG13_Lp007.WAV_2","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_3-1",0.238957962879886,0.223153848649472,18.6650113176218,0.789254977264095,0.805205690893228,8.44967696278823,4.06693883539811,-5.7600049488445,0.358459195034091
"PB_Lpa_0080_T3_Apan_F_16m.wav_4",1,0.1,0.18414965986394,0.7162,4.5728,"JG13_Lp007.WAV_3","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_4-1",0.150078888810072,0.222305736649537,20.2063280368792,0.877511655847455,0.774541781360441,4.81272585786918,0.384874146970141,-5.33313456601117,0.349756317629409
"PB_Lpa_0080_T3_Apan_F_16m.wav_5",1,0.1,0.16514739229025,0.7438,6.0053,"JG13_Lp007.WAV_4","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_5-1",0.160142460166066,0.302825573226977,13.9238241304991,0.839056457430236,0.70236062125871,-1.49696294930785,-4.56154196954621,-2.6552029123246,0.309774799341034
"PB_Lpa_0080_T3_Apan_F_16m.wav_6",1,0.1,0.17328798185941,0.7438,4.4075,"JG13_Lp007.WAV_5","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_6-1",0.188557275014785,0.178112476939591,19.5165166001934,0.901401839739643,0.896748460958658,8.18659624246707,2.23560393241892,-7.78751799346525,0.371971362982939
"PB_Lpa_0080_T3_Apan_F_16m.wav_7",1,0.1,0.16786848072562,0.7438,4.7106,"JG13_Lp007.WAV_6","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_7-1",0.20663729842902,0.245165062325907,16.4265629570857,0.661604419951134,0.701640415614942,7.23144272333492,4.70450555578848,-3.98444339492152,0.461054621718061
"PB_Lpa_0080_T3_Apan_F_16m.wav_8",1,0.1,0.173287981859421,0.6611,4.7657,"JG13_Lp007.WAV_7","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_8-1",0.166429632391996,0.244132622628115,19.3028627084954,0.830662835103141,0.812005154168818,6.82718602044041,2.21530460331888,-6.03761091792855,0.407380620559119
"PB_Lpa_0080_T3_Apan_F_16m.wav_9",1,0.1,0.1597278911565,0.7713,4.7932,"JG13_Lp007.WAV_8","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_9-1",0.183337243804136,0.244220194038504,16.753667833576,0.730708184611141,0.835091300720269,5.2783779560502,0.51777098746536,-5.93084498963552,0.407996988313437
"PB_Lpa_0080_T3_Apan_F_16m.wav_10",1,0.1,0.1732879818594,0.7162,4.7381,"JG13_Lp007.WAV_9","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_10-1",0.154837940317461,0.241182210610791,17.8889376680509,0.883482319108077,0.789987721539309,5.98929430989147,3.71770681305168,-3.69768557870323,0.341682515646505
"PB_Lpa_0080_T3_Apan_F_16m.wav_11",1,0.1,0.162426303854901,0.6336,4.6279,"JG13_Lp007.WAV_10","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_11-1",0.0941200302579248,0.223372162429988,17.8716336279247,0.946314148348972,0.914445647684638,6.47294004308266,1.98732584460892,-5.52580753248798,0.426405000773378
"PB_Lpa_0080_T3_Apan_F_16m.wav_12",1,0.1,0.1666213151927,0,7.0344,"JG13_Lp019.WAV_1","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_12-1",0.150459376432076,0.379752127383796,20.8479580156478,0.83846394858866,0.789240156996332,9.61291429159282,3.36300790405157,-7.8909502038859,0.343077898753947
"PB_Lpa_0080_T3_Apan_F_16m.wav_13",1,0.1,0.1729024943311,0,7.4695,"JG13_Lp019.WAV_2","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_13-1",0.157774422252341,0.420823661119722,20.08143706964,0.90790866742711,0.718739511742173,7.04669171120407,1.48277014497826,-6.75198800620742,0.250141295308579
"PB_Lpa_0080_T3_Apan_F_16m.wav_14",1,0.1,0.1678684807256,0,7.9046,"JG13_Lp019.WAV_3","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_14-1",0.167636711867522,0.477567982652064,17.10079702421,0.815687884421927,0.559519428348598,5.64281150426638,1.95968813752094,-4.53970067510532,0.184385411005517
"PB_Lpa_0080_T3_Apan_F_16m.wav_15",1,0.1,0.165374149659899,0,8.8474,"JG13_Lp019.WAV_4","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_15-1",0.144699997906414,0.511464636216525,21.0327880292384,0.786827603487285,0.566011497087739,3.87321650689296,-0.0358290275846767,-4.50416835132814,0.175620434825804
"PB_Lpa_0080_T3_Apan_F_16m.wav_16",1,0.1,0.1603401360544,0,7.9046,"JG13_Lp019.WAV_5","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_16-1",0.119292593083742,0.507093883630092,16.4996545338854,0.820288685049898,0.433277411423336,3.73886635922393,0.0681769455778284,-4.34272548654028,0.0912147530831197
"PB_Lpa_0080_T3_Apan_F_16m.wav_17",1,0.1,0.156394557823101,0,4.769,"JG13_Lp023.WAV_1","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_17-1",0.119521442654323,0.334787014519413,12.210112614177,0.83151168420743,0.907696852302494,8.45447183637684,2.02931156900351,-7.80647513428335,0.559589702646187
"PB_Lpa_0080_T3_Apan_F_16m.wav_18",1,0.1,0.162108843537402,0.5641,4.8202,"JG13_Lp023.WAV_2","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_18-1",0.285012569519599,0.362551193794775,11.5612354273458,0.320191349297817,0.896742098573271,3.71434237093694,1.14631559306785,-3.25049481711901,0.500078901511693
"PB_Lpa_0080_T3_Apan_F_16m.wav_19",1,0.1,0.164943310657597,0.5128,3.6408,"JG13_Lp023.WAV_3","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_19-1",0.191765996225675,0.333330157501389,12.7048955775154,0.715463305170149,0.945586110308453,5.94288096529308,3.42230786388086,-3.59684322493828,0.583954953202634
"PB_Lpa_0080_T3_Apan_F_16m.wav_20",1,0.1,0.167800453514803,0.5641,4.051,"JG13_Lp023.WAV_4","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_20-1",0.370922766042914,0.334829491633955,15.2209950655767,0.0862614750556022,0.993991652018153,13.2301905764471,11.7018155869839,-3.80589597442014,0.623756202831174
"PB_Lpa_0080_T3_Apan_F_16m.wav_21",1,0.1,0.1518367346939,0.5037,5.3521,"JG13_Lp027.WAV_1","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_21-1",0.188139864255155,0.277846744246823,13.4114772343838,0.630456592483762,0.97193658023729,7.72323077403823,-0.0587927897404035,-8.90198269729514,0.45845852768606
"PB_Lpa_0080_T3_Apan_F_16m.wav_22",1,0.1,0.154149659863899,0.6297,5.541,"JG13_Lp027.WAV_2","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_22-1",0.154142762744956,0.228686176065862,16.5395968089427,0.727188336278035,0.972622810704064,5.71782755208516,-0.993222352512663,-7.73546974734205,0.538308194315621
"PB_Lpa_0080_T3_Apan_F_16m.wav_23",1,0.1,0.153378684807299,0.5667,4.9113,"JG13_Lp027.WAV_3","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_23-1",0.17367417987217,0.302302280517056,14.6950724409165,0.675770364989406,0.947800799965562,4.70254011385316,-0.293393342629563,-5.56453781673359,0.468869982316527
"PB_Lpa_0080_T3_Apan_F_16m.wav_24",1,0.1,0.154920634920599,0.6297,6.8003,"JG13_Lp027.WAV_4","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_24-1",0.189239983533231,0.449077399068481,17.0124840666415,0.675493671627671,0.719548326981439,6.36478747570059,0.240070892270268,-7.12788893948299,0.337768372498439
"PB_Lpa_0080_T3_Apan_F_16m.wav_25",1,0.1,0.153378684807303,0.3778,6.8003,"JG13_Lp027.WAV_5","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_25-1",0.171188305641623,0.46898492990101,11.9140762788134,0.70227972391475,0.564606243298052,4.82132296833106,-0.590933837441602,-6.34791554999081,0.219955225301025
"PB_Lpa_0080_T3_Apan_F_16m.wav_26",1,0.1,0.151836734693797,0.5667,8.6263,"JG13_Lp027.WAV_6","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_26-1",0.149917261295718,0.564769986182658,18.8250920307825,0.797620300074855,0.366518158259235,2.76276576228982,1.49811406652591,-1.62845043745098,-0.00534585850093859
"PB_Lpa_0080_T3_Apan_F_16m.wav_27",1,0.1,0.154920634920702,0.4408,8.3745,"JG13_Lp027.WAV_7","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_27-1",0.156732163850946,0.575126791250278,20.2800919599242,0.808876853646762,0.296131082263347,3.71352804123574,1.86012958621256,-2.42908103501972,0.0457608110122878
"PB_Lpa_0080_T3_Apan_F_16m.wav_28",1,0.1,0.1595691609977,0.6297,7.9337,"JG13_Lp027.WAV_8","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_28-1",0.199452039627424,0.628536005759469,16.1109984876607,0.718268310759919,0.161634664249598,2.4588578950807,-2.98923924611864,-5.84069990547391,-0.123476686674584
"PB_Lpa_0080_T3_Apan_F_16m.wav_29",1,0.1,0.170725623582799,1.0375,6.64,"JG13_Lp028.WAV_1","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_29-1",0.165175721141473,0.433216239566835,16.1910941637752,0.868643986528277,0.51128471451023,7.38788203977855,-0.473829760442487,-9.01107962013235,0.195736025680287
"PB_Lpa_0080_T3_Apan_F_16m.wav_30",1,0.1,0.166666666666599,0.913,6.557,"JG13_Lp028.WAV_2","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_30-1",0.156169747181731,0.488443989816726,15.4571642250989,0.800722444895825,0.442133382727581,7.45918878336528,3.38012923687117,-5.2272193578614,0.252218883074744
"PB_Lpa_0080_T3_Apan_F_16m.wav_31",1,0.1,0.1747619047619,0.5395,6.557,"JG13_Lp028.WAV_3","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_31-1",0.193367607871532,0.432139660724878,19.7555523399902,0.910512390856655,0.647845713299788,9.65333857372657,3.33723203878696,-7.89535249639133,0.284539035737916
"PB_Lpa_0080_T3_Apan_F_16m.wav_32",1,0.1,0.166666666666698,0.498,6.557,"JG13_Lp028.WAV_4","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_32-1",0.169879343686612,0.46777965494054,17.6185202499629,0.811049136575564,0.517405512711492,6.69576612673079,1.66570621650074,-6.33659277364791,0.272012237669171
"PB_Lpa_0080_T3_Apan_F_16m.wav_33",1,0.1,0.170725623582803,0.5395,5.7685,"JG13_Lp028.WAV_5","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_33-1",0.174252332268646,0.221822564904263,19.2109745112327,0.894946172913336,0.944753481253171,9.29467908896171,5.32502028934507,-5.40632276295663,0.418145662213534
"PB_Lpa_0080_T3_Apan_F_16m.wav_34",1,0.1,0.168662131519197,0.4102,5.6407,"JG13_Lp030.WAV_1","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_34-1",0.265786602026159,0.3790485259368,17.6781472086662,0.498847319647436,0.984499460837058,9.07179299538395,6.08943979232684,-4.35130337472196,0.436084015055927
"PB_Lpa_0080_T3_Apan_F_16m.wav_35",1,0.1,0.166870748299401,0.6485,8.6803,"JG13_Lp034.WAV_1","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_35-1",0.278270222299622,0.586301252742033,21.7818123155465,0.437314407724212,0.352824771065155,3.10606194654408,-0.267216897970049,-3.90444269873427,0.0774870786069202
"PB_Lpa_0080_T3_Apan_F_16m.wav_36",1,0.1,0.1678231292517,0.6984,5.1882,"JG13_Lp034.WAV_2","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_36-1",0.28557456939241,0.24679333339478,19.2477408134988,0.450128225589205,0.951030301431818,8.78575517070027,5.44568088909874,-5.00951184839936,0.520903807438364
"PB_Lpa_0080_T3_Apan_F_16m.wav_37",1,0.1,0.161133786848004,0.5488,5.2381,"JG13_Lp034.WAV_3","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_37-1",0.151804332232851,0.227060521478669,19.7259221611095,0.832408520129866,0.983774321515567,10.5022579036076,1.53399424566982,-10.5473996206144,0.488472042244785
"PB_Lpa_0080_T3_Apan_F_16m.wav_38",1,0.1,0.159229024943299,0.8481,8.5805,"JG13_Lp034.WAV_4","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_38-1",0.247979198355642,0.592698560793178,19.6694507578165,0.495100049723653,0.498684006208301,3.62346628568951,0.391253094658951,-3.7749546480352,0.106567592621045
"PB_Lpa_0080_T3_Apan_F_16m.wav_39",1,0.1,0.166870748299401,0.7483,4.9887,"JG13_Lp034.WAV_5","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_39-1",0.139800391834878,0.175576595541352,17.6230612063742,0.889538994231261,0.995153181237715,10.5166722355932,2.01072309780643,-10.367030721749,0.506599334187289
"PB_Lpa_0080_T3_Apan_F_16m.wav_40",1,0.1,0.1764172335601,0.4989,6.6848,"JG13_Lp034.WAV_6","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_40-1",0.260050857462685,0.430380770633506,18.6784644641762,0.640945415135725,0.718978140410736,9.20913451898297,5.5076740986105,-5.13464361190425,0.191904075421587
"PB_Lpa_0080_T3_Apan_F_16m.wav_41",1,0.1,0.178730158730096,0.6984,7.8821,"JG13_Lp039.WAV_1","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_41-1",0.189511893440472,0.588012188863757,20.2174522900012,0.750925784483577,0.208960820733126,5.66442074900093,2.73532525925497,-3.90231622081005,0.0214595236094517
"PB_Lpa_0080_T3_Apan_F_16m.wav_42",1,0.1,0.174920634920701,0.5488,7.9819,"JG13_Lp039.WAV_2","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_42-1",0.191118300600132,0.591714936572077,18.3330083447706,0.752477098475094,0.169900747546061,4.07422699608246,1.5068213198113,-3.27791480915396,-0.0740575756240202
"PB_Lpa_0080_T3_Apan_F_16m.wav_43",1,0.1,0.169841269841298,0.449,7.5329,"JG13_Lp039.WAV_3","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_43-1",0.141823699212805,0.457085143639743,17.6163000848784,0.840926010674849,0.319626664515297,5.6628143408332,3.23571342766812,-3.37820746120022,0.124609391288254
"PB_Lpa_0080_T3_Apan_F_16m.wav_44",1,0.1,0.162834467120204,0.8481,9.4785,"JG13_Lp042.WAV_1","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_44-1",0.213701713200396,0.601191972120073,21.1333225407058,0.553527373660706,0.414015562504132,3.02621090073994,0.671151213193474,-2.84793710520584,0.139813027367808
"PB_Lpa_0080_T3_Apan_F_16m.wav_45",1,0.1,0.162834467120197,0.7483,6.7347,"JG13_Lp042.WAV_2","end_marker","females",16,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_45-1",0.2402267442935,0.473971349379784,18.3237719384844,0.628752660071251,0.471622528256248,7.91288205956683,2.62870974556235,-6.64971492752431,0.198522331322405
"PB_Lpa_0082_T3_Apan_F_20m.wav_2",1,0.1,0.17328798185941,0.4958,4.5177,"JG13_Lp007.WAV_1","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_2-1",0.118549944845896,0.233063790972862,21.6545101383044,0.920740667339788,0.715417823195791,8.5591001632479,5.23899668831963,-4.92978418002053,0.581025742536365
"PB_Lpa_0082_T3_Apan_F_20m.wav_3",1,0.1,0.17600907029478,0.7438,4.8208,"JG13_Lp007.WAV_2","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_3-1",0.14466402470131,0.235047542966395,21.4544515621586,0.919024075530347,0.686344027462506,11.3867903624441,6.56978142352225,-6.51086448469033,0.522836741028222
"PB_Lpa_0082_T3_Apan_F_20m.wav_4",1,0.1,0.18414965986394,0.7162,4.5728,"JG13_Lp007.WAV_3","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_4-1",0.097985700012037,0.221260893910598,22.7686716094174,0.93116689480246,0.65167170041028,10.5293113437301,5.69215967546799,-6.48516156498737,0.449446053922768
"PB_Lpa_0082_T3_Apan_F_20m.wav_5",1,0.1,0.16514739229025,0.7438,6.0053,"JG13_Lp007.WAV_4","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_5-1",0.143146659674244,0.337723591223726,21.3694462064223,0.931334405562904,0.630233084116663,5.18406458593488,-1.19628142450961,-7.18854660966296,0.391770590227702
"PB_Lpa_0082_T3_Apan_F_20m.wav_6",1,0.1,0.17328798185941,0.7438,4.4075,"JG13_Lp007.WAV_5","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_6-1",0.195879570273419,0.23724816520033,21.2999158131581,0.773069288038643,0.671457234607591,12.2986161197191,6.89787597946607,-7.36926195731224,0.46637569049668
"PB_Lpa_0082_T3_Apan_F_20m.wav_7",1,0.1,0.16786848072562,0.7438,4.7106,"JG13_Lp007.WAV_6","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_7-1",0.152831542174403,0.273585507156023,23.7681837730229,0.888420047028891,0.674202948503222,13.2490378239322,9.67966424004132,-5.62422875955719,0.497228511080483
"PB_Lpa_0082_T3_Apan_F_20m.wav_8",1,0.1,0.173287981859421,0.6611,4.7657,"JG13_Lp007.WAV_7","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_8-1",0.110292324653441,0.259597493586637,22.5117884495716,0.947248846376815,0.612142679572126,14.1239005811677,9.30401351017212,-6.94752951355099,0.498080991068043
"PB_Lpa_0082_T3_Apan_F_20m.wav_9",1,0.1,0.1597278911565,0.7713,4.7932,"JG13_Lp007.WAV_8","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_9-1",0.137899836728514,0.26643838962878,20.8678737366032,0.930645031665433,0.858489810694272,9.95861508625034,5.87689748932681,-5.91495505417016,0.552866381020426
"PB_Lpa_0082_T3_Apan_F_20m.wav_10",1,0.1,0.1732879818594,0.7162,4.7381,"JG13_Lp007.WAV_9","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_10-1",0.142651978013337,0.189897583556339,21.7179040568571,0.875967194550549,0.778939748513336,12.2947683981671,7.95510258469893,-6.22937870589084,0.498065276142458
"PB_Lpa_0082_T3_Apan_F_20m.wav_11",1,0.1,0.162426303854901,0.6336,4.6279,"JG13_Lp007.WAV_10","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_11-1",0.11236115374165,0.253378227305842,22.5992242056375,0.869557422045951,0.681156014993181,13.4232620183069,4.78499029168083,-10.8169286810967,0.551441118216271
"PB_Lpa_0082_T3_Apan_F_20m.wav_12",1,0.1,0.1666213151927,0,7.0344,"JG13_Lp019.WAV_1","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_12-1",0.110532612523452,0.347816979597356,22.8850022938358,0.953063829663151,0.705557287303395,8.05163480199315,3.15688927989301,-6.14537865409864,0.37213785925193
"PB_Lpa_0082_T3_Apan_F_20m.wav_13",1,0.1,0.1729024943311,0,7.4695,"JG13_Lp019.WAV_2","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_13-1",0.122157358727194,0.335751140679399,24.7152875783158,0.95572142051144,0.773363421534081,9.15534727022635,1.81395463020967,-8.7636111891734,0.337365597977371
"PB_Lpa_0082_T3_Apan_F_20m.wav_14",1,0.1,0.167868480725599,0,7.9046,"JG13_Lp019.WAV_3","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_14-1",0.115393308862141,0.436955388320799,24.7303933960912,0.92610486422309,0.689453556761327,9.93691958385145,4.5846108184797,-6.76657158856435,0.276533513755962
"PB_Lpa_0082_T3_Apan_F_20m.wav_15",1,0.1,0.165374149659899,0,8.8474,"JG13_Lp019.WAV_4","end_marker","females",20,"Apan","T3","PB_Lpa_0002_T1_Ashton_F_1m.wav_15-1",0.0811233196006648,0.37964846126092,24.7458018819093,0.950205702847446,0.79568674440393,6.3697062666798,-0.436810201265561,-7.79499270960787,0.371711424779367
