"sound.files","selec","start","end","bottom.freq","top.freq","sound.id","marker","sex","distance","site","transect"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",20,55.6013310721173,57.3840975120266,0.2051,4.769,"JG13_Lp024.WAV_4","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",21,58.3840975120266,60.23563946214,0,4.2049,"JG13_Lp031.WAV_1","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",22,61.23563946214,63.2495850403713,0,4.2049,"JG13_Lp031.WAV_2","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",23,64.2495850403713,66.5593356072647,0.1411,4.0919,"JG13_Lp035.WAV_1","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",24,67.5593356072647,69.9902653124801,0.1764,4.3389,"JG13_Lp035.WAV_2","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",25,70.9902653124801,72.7337800517091,0,4.3741,"JG13_Lp036.WAV_1","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",26,73.7337800517091,75.7683832263123,0.2117,4.1978,"JG13_Lp044.WAV_1","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",27,76.7683832263123,78.9636213215504,0.1764,4.3036,"JG13_Lp044.WAV_2","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",28,79.9636213215504,82.0105374213237,0.2117,6.914,"JG13_Lp045.WAV_1","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",29,83.0105374213237,85.0866825460402,0.1497,6.9842,"JG13_Lp045.WAV_2","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",30,86.0866825460402,88.2369093034098,0.2469,5.1855,"JG13_Lp046.WAV_1","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",31,89.2369093034098,91.1852086231377,0.2117,4.6211,"JG13_Lp046.WAV_2","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",32,92.1852086231377,94.1299705278996,0.2469,4.9033,"JG13_Lp046.WAV_3","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",33,95.1299705278996,96.9046870811876,0.1411,4.6916,"JG13_Lp046.WAV_4","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",34,97.9046870811876,99.8884059020493,0.2469,4.6211,"JG13_Lp046.WAV_5","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",35,100.888405902049,102.935888895246,0.1764,4.7269,"JG13_Lp046.WAV_6","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",36,103.935888895246,106.14003855511,0.1764,4.3389,"JG13_Lp047.WAV_1","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",37,107.14003855511,109.382192750121,0.2494,5.9365,"JG13_Lp062.WAV_1","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0015_T1_Ashton_M_16m.wav",38,110.382192750121,112.543281185496,0.2184,4.2943,"JG13_Lp062.WAV_2","end_marker","males","16m","Ashton","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",2,3.82458219516344,5.52254137883691,0,4.1125,"JG13_Lp003.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",3,6.52254137883691,8.6254892246419,0,4.4859,"JG13_Lp009.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",4,9.62548922464189,11.6887545307643,0,4.7036,"JG13_Lp009.WAV_2","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",5,12.6887545307643,14.8975073652314,0,4.0068,"JG13_Lp009.WAV_3","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",6,15.8975073652314,18.1661014695398,0,8.1918,"JG13_Lp012.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",7,19.1661014695398,21.4987091792904,0,7.6374,"JG13_Lp012.WAV_2","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",8,22.4987091792904,24.5188452337122,0,6.2208,"JG13_Lp016.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",9,25.5188452337122,27.478958612397,0,5.2969,"JG13_Lp016.WAV_2","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",10,28.478958612397,30.5005459139843,0,4.0651,"JG13_Lp016.WAV_3","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",11,31.5005459139843,33.5267363901747,0,4.1437,"JG13_Lp018.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",12,34.5267363901747,36.3191400182927,0,4.3896,"JG13_Lp018.WAV_2","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",13,37.3191400182926,38.0984370704468,0,4.53,"JG13_Lp018.WAV_3","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",14,39.0984370704468,41.2025640545738,0,4.53,"JG13_Lp018.WAV_4","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",15,42.2025640545738,43.8609314015126,0,4.769,"JG13_Lp020.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",16,44.8609314015126,46.581294213304,0,4.3074,"JG13_Lp020.WAV_2","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",17,47.581294213304,49.1916116736215,0.2051,4.3587,"JG13_Lp024.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",18,50.1916116736215,51.9161921724877,0,4.4613,"JG13_Lp024.WAV_2","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",19,52.9161921724877,54.7611128074083,0.2051,4.769,"JG13_Lp024.WAV_3","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",20,55.7611128074083,57.5438792473176,0.2051,4.769,"JG13_Lp024.WAV_4","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",21,58.5438792473176,60.395421197431,0,4.2049,"JG13_Lp031.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",22,61.395421197431,63.4093667756623,0,4.2049,"JG13_Lp031.WAV_2","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",23,64.4093667756623,66.7191173425557,0.1411,4.0919,"JG13_Lp035.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",24,67.7191173425557,70.1500470477711,0.1764,4.3389,"JG13_Lp035.WAV_2","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",25,71.1500470477711,72.8935617870001,0,4.3741,"JG13_Lp036.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",26,73.8935617870001,75.9281649616033,0.2117,4.1978,"JG13_Lp044.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",27,76.9281649616033,79.1234030568414,0.1764,4.3036,"JG13_Lp044.WAV_2","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",28,80.1234030568414,82.1703191566147,0.2117,6.914,"JG13_Lp045.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",29,83.1703191566147,85.2464642813312,0.1497,6.9842,"JG13_Lp045.WAV_2","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",30,86.2464642813312,88.3966910387008,0.2469,5.1855,"JG13_Lp046.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",31,89.3966910387008,91.3449903584287,0.2117,4.6211,"JG13_Lp046.WAV_2","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",32,92.3449903584287,94.2897522631906,0.2469,4.9033,"JG13_Lp046.WAV_3","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",33,95.2897522631906,97.0644688164786,0.1411,4.6916,"JG13_Lp046.WAV_4","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",34,98.0644688164786,100.04818763734,0.2469,4.6211,"JG13_Lp046.WAV_5","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",35,101.04818763734,103.095670630537,0.1764,4.7269,"JG13_Lp046.WAV_6","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",36,104.095670630537,106.299820290401,0.1764,4.3389,"JG13_Lp047.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",37,107.299820290401,109.541974485412,0.2494,5.9365,"JG13_Lp062.WAV_1","start_marker","males","2m","Apan","T1"
"PB_Lpa_0021_T1_Apan_M_2m.wav",38,110.541974485412,112.703062920787,0.2184,4.2943,"JG13_Lp062.WAV_2","start_marker","males","2m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",2,3.88263859374456,5.58059777741803,0,4.1125,"JG13_Lp003.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",3,6.58059777741803,8.68354562322302,0,4.4859,"JG13_Lp009.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",4,9.68354562322302,11.7468109293455,0,4.7036,"JG13_Lp009.WAV_2","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",5,12.7468109293455,14.9555637638126,0,4.0068,"JG13_Lp009.WAV_3","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",6,15.9555637638126,18.224157868121,0,8.1918,"JG13_Lp012.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",7,19.224157868121,21.5567655778716,0,7.6374,"JG13_Lp012.WAV_2","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",8,22.5567655778716,24.5769016322934,0,6.2208,"JG13_Lp016.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",9,25.5769016322934,27.5370150109782,0,5.2969,"JG13_Lp016.WAV_2","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",10,28.5370150109782,30.5586023125655,0,4.0651,"JG13_Lp016.WAV_3","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",11,31.5586023125655,33.5847927887559,0,4.1437,"JG13_Lp018.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",12,34.5847927887559,36.3771964168739,0,4.3896,"JG13_Lp018.WAV_2","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",13,37.3771964168738,38.156493469028,0,4.53,"JG13_Lp018.WAV_3","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",14,39.156493469028,41.260620453155,0,4.53,"JG13_Lp018.WAV_4","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",15,42.260620453155,43.9189878000938,0,4.769,"JG13_Lp020.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",16,44.9189878000938,46.6393506118852,0,4.3074,"JG13_Lp020.WAV_2","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",17,47.6393506118852,49.2496680722027,0.2051,4.3587,"JG13_Lp024.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",18,50.2496680722027,51.9742485710689,0,4.4613,"JG13_Lp024.WAV_2","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",19,52.9742485710689,54.8191692059895,0.2051,4.769,"JG13_Lp024.WAV_3","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",20,55.8191692059895,57.6019356458988,0.2051,4.769,"JG13_Lp024.WAV_4","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",21,58.6019356458988,60.4534775960122,0,4.2049,"JG13_Lp031.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",22,61.4534775960122,63.4674231742435,0,4.2049,"JG13_Lp031.WAV_2","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",23,64.4674231742435,66.7771737411368,0.1411,4.0919,"JG13_Lp035.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",24,67.7771737411368,70.2081034463522,0.1764,4.3389,"JG13_Lp035.WAV_2","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",25,71.2081034463522,72.9516181855812,0,4.3741,"JG13_Lp036.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",26,73.9516181855812,75.9862213601844,0.2117,4.1978,"JG13_Lp044.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",27,76.9862213601844,79.1814594554225,0.1764,4.3036,"JG13_Lp044.WAV_2","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",28,80.1814594554225,82.2283755551958,0.2117,6.914,"JG13_Lp045.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",29,83.2283755551958,85.3045206799123,0.1497,6.9842,"JG13_Lp045.WAV_2","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",30,86.3045206799123,88.454747437282,0.2469,5.1855,"JG13_Lp046.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",31,89.454747437282,91.4030467570098,0.2117,4.6211,"JG13_Lp046.WAV_2","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",32,92.4030467570098,94.3478086617718,0.2469,4.9033,"JG13_Lp046.WAV_3","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",33,95.3478086617718,97.1225252150597,0.1411,4.6916,"JG13_Lp046.WAV_4","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",34,98.1225252150597,100.106244035921,0.2469,4.6211,"JG13_Lp046.WAV_5","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",35,101.106244035922,103.153727029119,0.1764,4.7269,"JG13_Lp046.WAV_6","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",36,104.153727029119,106.357876688983,0.1764,4.3389,"JG13_Lp047.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",37,107.357876688983,109.600030883994,0.2494,5.9365,"JG13_Lp062.WAV_1","start_marker","males","4m","Apan","T1"
"PB_Lpa_0023_T1_Apan_M_4m.wav",38,110.600030883994,112.761119319369,0.2184,4.2943,"JG13_Lp062.WAV_2","start_marker","males","4m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",2,3.74479358713079,5.44275277080426,0,4.1125,"JG13_Lp003.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",3,6.44275277080426,8.54570061660925,0,4.4859,"JG13_Lp009.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",4,9.54570061660925,11.6089659227317,0,4.7036,"JG13_Lp009.WAV_2","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",5,12.6089659227317,14.8177187571988,0,4.0068,"JG13_Lp009.WAV_3","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",6,15.8177187571988,18.0863128615072,0,8.1918,"JG13_Lp012.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",7,19.0863128615072,21.4189205712578,0,7.6374,"JG13_Lp012.WAV_2","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",8,22.4189205712578,24.4390566256796,0,6.2208,"JG13_Lp016.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",9,25.4390566256796,27.3991700043644,0,5.2969,"JG13_Lp016.WAV_2","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",10,28.3991700043644,30.4207573059517,0,4.0651,"JG13_Lp016.WAV_3","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",11,31.4207573059517,33.4469477821421,0,4.1437,"JG13_Lp018.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",12,34.4469477821421,36.2393514102601,0,4.3896,"JG13_Lp018.WAV_2","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",13,37.23935141026,38.0186484624142,0,4.53,"JG13_Lp018.WAV_3","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",14,39.0186484624142,41.1227754465412,0,4.53,"JG13_Lp018.WAV_4","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",15,42.1227754465412,43.78114279348,0,4.769,"JG13_Lp020.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",16,44.78114279348,46.5015056052714,0,4.3074,"JG13_Lp020.WAV_2","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",17,47.5015056052714,49.1118230655889,0.2051,4.3587,"JG13_Lp024.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",18,50.1118230655889,51.8364035644551,0,4.4613,"JG13_Lp024.WAV_2","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",19,52.8364035644551,54.6813241993757,0.2051,4.769,"JG13_Lp024.WAV_3","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",20,55.6813241993757,57.464090639285,0.2051,4.769,"JG13_Lp024.WAV_4","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",21,58.464090639285,60.3156325893984,0,4.2049,"JG13_Lp031.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",22,61.3156325893984,63.3295781676297,0,4.2049,"JG13_Lp031.WAV_2","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",23,64.3295781676297,66.6393287345231,0.1411,4.0919,"JG13_Lp035.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",24,67.6393287345231,70.0702584397385,0.1764,4.3389,"JG13_Lp035.WAV_2","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",25,71.0702584397385,72.8137731789675,0,4.3741,"JG13_Lp036.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",26,73.8137731789675,75.8483763535707,0.2117,4.1978,"JG13_Lp044.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",27,76.8483763535707,79.0436144488088,0.1764,4.3036,"JG13_Lp044.WAV_2","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",28,80.0436144488088,82.0905305485821,0.2117,6.914,"JG13_Lp045.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",29,83.0905305485821,85.1666756732986,0.1497,6.9842,"JG13_Lp045.WAV_2","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",30,86.1666756732986,88.3169024306682,0.2469,5.1855,"JG13_Lp046.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",31,89.3169024306682,91.2652017503961,0.2117,4.6211,"JG13_Lp046.WAV_2","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",32,92.2652017503961,94.209963655158,0.2469,4.9033,"JG13_Lp046.WAV_3","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",33,95.209963655158,96.984680208446,0.1411,4.6916,"JG13_Lp046.WAV_4","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",34,97.984680208446,99.9683990293077,0.2469,4.6211,"JG13_Lp046.WAV_5","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",35,100.968399029308,103.015882022505,0.1764,4.7269,"JG13_Lp046.WAV_6","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",36,104.015882022505,106.220031682369,0.1764,4.3389,"JG13_Lp047.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",37,107.220031682369,109.46218587738,0.2494,5.9365,"JG13_Lp062.WAV_1","end_marker","males","8m","Apan","T1"
"PB_Lpa_0025_T1_Apan_M_8m.wav",38,110.46218587738,112.623274312755,0.2184,4.2943,"JG13_Lp062.WAV_2","end_marker","males","8m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",2,4.1149203911944,5.81287957486787,0,4.1125,"JG13_Lp003.WAV_1","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",3,6.81287957486787,8.91582742067286,0,4.4859,"JG13_Lp009.WAV_1","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",4,9.91582742067286,11.9790927267953,0,4.7036,"JG13_Lp009.WAV_2","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",5,12.9790927267953,15.1878455612624,0,4.0068,"JG13_Lp009.WAV_3","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",6,16.1878455612624,18.4564396655708,0,8.1918,"JG13_Lp012.WAV_1","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",7,19.4564396655708,21.7890473753214,0,7.6374,"JG13_Lp012.WAV_2","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",8,22.7890473753214,24.8091834297432,0,6.2208,"JG13_Lp016.WAV_1","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",9,25.8091834297432,27.769296808428,0,5.2969,"JG13_Lp016.WAV_2","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",10,28.769296808428,30.7908841100153,0,4.0651,"JG13_Lp016.WAV_3","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",11,31.7908841100153,33.8170745862057,0,4.1437,"JG13_Lp018.WAV_1","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",12,34.8170745862057,36.6094782143237,0,4.3896,"JG13_Lp018.WAV_2","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",13,37.6094782143236,38.3887752664778,0,4.53,"JG13_Lp018.WAV_3","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",14,39.3887752664778,41.4929022506048,0,4.53,"JG13_Lp018.WAV_4","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",15,42.4929022506048,44.1512695975436,0,4.769,"JG13_Lp020.WAV_1","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",16,45.1512695975436,46.871632409335,0,4.3074,"JG13_Lp020.WAV_2","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",17,47.871632409335,49.4819498696525,0.2051,4.3587,"JG13_Lp024.WAV_1","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",18,50.4819498696525,52.2065303685187,0,4.4613,"JG13_Lp024.WAV_2","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",19,53.2065303685187,55.0514510034393,0.2051,4.769,"JG13_Lp024.WAV_3","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",20,56.0514510034393,57.8342174433486,0.2051,4.769,"JG13_Lp024.WAV_4","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",21,58.8342174433486,60.685759393462,0,4.2049,"JG13_Lp031.WAV_1","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",22,61.685759393462,63.6997049716933,0,4.2049,"JG13_Lp031.WAV_2","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",23,64.6997049716933,67.0094555385867,0.1411,4.0919,"JG13_Lp035.WAV_1","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",24,68.0094555385867,70.4403852438021,0.1764,4.3389,"JG13_Lp035.WAV_2","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",25,71.4403852438021,73.1838999830311,0,4.3741,"JG13_Lp036.WAV_1","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",26,74.1838999830311,76.2185031576343,0.2117,4.1978,"JG13_Lp044.WAV_1","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",27,77.2185031576343,79.4137412528724,0.1764,4.3036,"JG13_Lp044.WAV_2","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",28,80.4137412528724,82.4606573526457,0.2117,6.914,"JG13_Lp045.WAV_1","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",29,83.4606573526457,85.5368024773622,0.1497,6.9842,"JG13_Lp045.WAV_2","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",30,86.5368024773622,88.6870292347318,0.2469,5.1855,"JG13_Lp046.WAV_1","start_marker","males","16m","Apan","T1"
"PB_Lpa_0027_T1_Apan_M_16m.wav",31,89.6870292347318,91.6353285544597,0.2117,4.6211,"JG13_Lp046.WAV_2","start_marker","males","16m","Apan","T1"
